Year,Month,YearMonth,Date,Port1,Port2,Route,$Value,$Real,,,,,,,,
2023,11,202311,01-Nov-23,Adelaide,Canberra,Adelaide - Canberra,522.01,539.6532476,,,,,,,,
2023,11,202311,01-Nov-23,Adelaide,Darwin,Adelaide - Darwin,1365,1411.135195,,,,,,,,
2023,11,202311,01-Nov-23,Adelaide,Gold Coast,Adelaide - Gold Coast,541.99,560.3085452,,,,,,,,
2023,11,202311,01-Nov-23,Adelaide,Melbourne,Adelaide - Melbourne,318,328.7479794,,,,,,,,
2023,11,202311,01-Nov-23,Adelaide,Perth,Adelaide - Perth,430,444.5334313,,,,,,,,
2023,11,202311,01-Nov-23,Adelaide,Port Lincoln,Adelaide - Port Lincoln,298,308.0720059,,,,,,,,
2023,11,202311,01-Nov-23,Adelaide,Sydney,Adelaide - Sydney,379,391.8096988,,,,,,,,
2023,11,202311,01-Nov-23,Albury,Sydney,Albury - Sydney,358,370.0999265,,,,,,,,
2023,11,202311,01-Nov-23,Armidale,Sydney,Armidale - Sydney,432,446.6010287,,,,,,,,
2023,11,202311,01-Nov-23,Avalon,Gold Coast,Avalon - Gold Coast,681,704.0168993,,,,,,,,
2023,11,202311,01-Nov-23,Avalon,Sydney,Avalon - Sydney,157,162.3063924,,,,,,,,
2023,11,202311,01-Nov-23,Ayers Rock,Sydney,Ayers Rock - Sydney,406,419.722263,,,,,,,,
2023,11,202311,01-Nov-23,Ballina,Sydney,Ballina - Sydney,128,132.3262307,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Cairns,Brisbane - Cairns,259,267.7538575,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Canberra,Brisbane - Canberra,452.01,467.2873402,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Darwin,Brisbane - Darwin,903,933.5202057,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Emerald,Brisbane - Emerald,541,559.2850845,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Gladstone,Brisbane - Gladstone,383,395.9448935,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Hamilton Island,Brisbane - Hamilton Island,491,507.5951506,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Hobart,Brisbane - Hobart,398,411.4518736,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Mackay,Brisbane - Mackay,237,245.0102866,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Melbourne,Brisbane - Melbourne,291,300.8354151,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Mount Isa,Brisbane - Mount Isa,785.99,812.5554225,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Perth,Brisbane - Perth,763,788.7883909,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Proserpine,Brisbane - Proserpine,328,339.0859662,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Rockhampton,Brisbane - Rockhampton,398,411.4518736,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Sydney,Brisbane - Sydney,225,232.6047024,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Townsville,Brisbane - Townsville,306,316.3423953,,,,,,,,
2023,11,202311,01-Nov-23,Brisbane,Newcastle,Brisbane - Newcastle,179,185.0499633,,,,,,,,
2023,11,202311,01-Nov-23,Broome,Perth,Broome - Perth,554,572.7244673,,,,,,,,
2023,11,202311,01-Nov-23,Bundaberg,Brisbane,Bundaberg - Brisbane,425,439.3644379,,,,,,,,
2023,11,202311,01-Nov-23,Cairns,Gold Coast,Cairns - Gold Coast,660,682.3071271,,,,,,,,
2023,11,202311,01-Nov-23,Cairns,Melbourne,Cairns - Melbourne,473,488.9867744,,,,,,,,
2023,11,202311,01-Nov-23,Cairns,Sydney,Cairns - Sydney,361,373.2013226,,,,,,,,
2023,11,202311,01-Nov-23,Cairns,Townsville,Cairns - Townsville,318.02,328.7686554,,,,,,,,
2023,11,202311,01-Nov-23,Canberra,Melbourne,Canberra - Melbourne,264,272.9228508,,,,,,,,
2023,11,202311,01-Nov-23,Canberra,Sydney,Canberra - Sydney,438,452.8038207,,,,,,,,
2023,11,202311,01-Nov-23,Coffs Harbour,Sydney,Coffs Harbour - Sydney,338,349.423953,,,,,,,,
2023,11,202311,01-Nov-23,Darwin,Melbourne,Darwin - Melbourne,744,769.146216,,,,,,,,
2023,11,202311,01-Nov-23,Darwin,Perth,Darwin - Perth,753.01,778.4607421,,,,,,,,
2023,11,202311,01-Nov-23,Darwin,Sydney,Darwin - Sydney,1059,1094.792799,,,,,,,,
2023,11,202311,01-Nov-23,Dubbo,Sydney,Dubbo - Sydney,358,370.0999265,,,,,,,,
2023,11,202311,01-Nov-23,Gold Coast,Sydney,Gold Coast - Sydney,184,190.2189566,,,,,,,,
2023,11,202311,01-Nov-23,Hamilton Island,Sydney,Hamilton Island - Sydney,356,368.0323292,,,,,,,,
2023,11,202311,01-Nov-23,Hobart,Melbourne,Hobart - Melbourne,297,307.0382072,,,,,,,,
2023,11,202311,01-Nov-23,Hobart,Sydney,Hobart - Sydney,255,263.6186627,,,,,,,,
2023,11,202311,01-Nov-23,Kalgoorlie,Perth,Kalgoorlie - Perth,570,589.2652461,,,,,,,,
2023,11,202311,01-Nov-23,Karratha,Perth,Karratha - Perth,912,942.8243938,,,,,,,,
2023,11,202311,01-Nov-23,Launceston,Melbourne,Launceston - Melbourne,298,308.0720059,,,,,,,,
2023,11,202311,01-Nov-23,Launceston,Sydney,Launceston - Sydney,179,185.0499633,,,,,,,,
2023,11,202311,01-Nov-23,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,255,263.6186627,,,,,,,,
2023,11,202311,01-Nov-23,Sunshine Coast,Sydney,Sunshine Coast - Sydney,152,157.137399,,,,,,,,
2023,11,202311,01-Nov-23,Melbourne,Gold Coast,Melbourne - Gold Coast,194,200.5569434,,,,,,,,
2023,11,202311,01-Nov-23,Melbourne,Mildura,Melbourne - Mildura,298,308.0720059,,,,,,,,
2023,11,202311,01-Nov-23,Melbourne,Perth,Melbourne - Perth,649.99,671.9588024,,,,,,,,
2023,11,202311,01-Nov-23,Melbourne,Sydney,Melbourne - Sydney,165,170.5767818,,,,,,,,
2023,11,202311,01-Nov-23,Melbourne,Townsville,Melbourne - Townsville,244,252.2468773,,,,,,,,
2023,11,202311,01-Nov-23,Melbourne,Newcastle,Melbourne - Newcastle,142,146.7994122,,,,,,,,
2023,11,202311,01-Nov-23,Paraburdoo,Perth,Paraburdoo - Perth,858,886.9992652,,,,,,,,
2023,11,202311,01-Nov-23,Perth,Newman,Perth - Newman,876,905.6076414,,,,,,,,
2023,11,202311,01-Nov-23,Perth,Port Hedland,Perth - Port Hedland,857,885.9654666,,,,,,,,
2023,11,202311,01-Nov-23,Perth,Sydney,Perth - Sydney,732.01,756.7509699,,,,,,,,
2023,11,202311,01-Nov-23,Port Macquarie,Sydney,Port Macquarie - Sydney,338,349.423953,,,,,,,,
2023,11,202311,01-Nov-23,Sydney,Tamworth,Sydney - Tamworth,375,387.674504,,,,,,,,
2023,11,202311,01-Nov-23,Sydney,Townsville,Sydney - Townsville,364,376.3027186,,,,,,,,
2023,11,202311,01-Nov-23,Sydney,Wagga Wagga,Sydney - Wagga Wagga,358,370.0999265,,,,,,,,
2023,11,202311,01-Nov-23,Newcastle,Gold Coast,Newcastle - Gold Coast,187,193.3203527,,,,,,,,
2023,12,202312,01-Dec-23,Adelaide,Alice Springs,Adelaide - Alice Springs,703,726.7604702,,,,,,,,
2023,12,202312,01-Dec-23,Adelaide,Brisbane,Adelaide - Brisbane,487,503.4599559,,,,,,,,
2023,12,202312,01-Dec-23,Adelaide,Canberra,Adelaide - Canberra,912,942.8243938,,,,,,,,
2023,12,202312,01-Dec-23,Adelaide,Darwin,Adelaide - Darwin,409,422.8236591,,,,,,,,
2023,12,202312,01-Dec-23,Adelaide,Gold Coast,Adelaide - Gold Coast,608,628.5495959,,,,,,,,
2023,12,202312,01-Dec-23,Adelaide,Melbourne,Adelaide - Melbourne,220,227.435709,,,,,,,,
2023,12,202312,01-Dec-23,Adelaide,Perth,Adelaide - Perth,648,669.901543,,,,,,,,
2023,12,202312,01-Dec-23,Adelaide,Port Lincoln,Adelaide - Port Lincoln,294,303.9368112,,,,,,,,
2023,12,202312,01-Dec-23,Adelaide,Sydney,Adelaide - Sydney,428,442.4658339,,,,,,,,
2023,12,202312,01-Dec-23,Albury,Sydney,Albury - Sydney,363,375.2689199,,,,,,,,
2023,12,202312,01-Dec-23,Armidale,Sydney,Armidale - Sydney,432,446.6010287,,,,,,,,
2023,12,202312,01-Dec-23,Avalon,Gold Coast,Avalon - Gold Coast,556,574.7920647,,,,,,,,
2023,12,202312,01-Dec-23,Avalon,Sydney,Avalon - Sydney,292,301.8692138,,,,,,,,
2023,12,202312,01-Dec-23,Ayers Rock,Sydney,Ayers Rock - Sydney,1053,1088.590007,,,,,,,,
2023,12,202312,01-Dec-23,Ballina,Sydney,Ballina - Sydney,335,346.3225569,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Cairns,Brisbane - Cairns,442,456.9390154,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Canberra,Brisbane - Canberra,603,623.3806025,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Darwin,Brisbane - Darwin,549,567.5554739,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Emerald,Brisbane - Emerald,434,448.668626,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Gladstone,Brisbane - Gladstone,449,464.1756062,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Hamilton Island,Brisbane - Hamilton Island,545,563.4202792,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Hobart,Brisbane - Hobart,509,526.2035268,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Mackay,Brisbane - Mackay,299,309.1058046,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Melbourne,Brisbane - Melbourne,342,353.5591477,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Mount Isa,Brisbane - Mount Isa,824,851.8501102,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Perth,Brisbane - Perth,847,875.6274798,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Proserpine,Brisbane - Proserpine,302,312.2072006,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Rockhampton,Brisbane - Rockhampton,393,406.2828802,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Sydney,Brisbane - Sydney,311,321.5113887,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Townsville,Brisbane - Townsville,305,315.3085966,,,,,,,,
2023,12,202312,01-Dec-23,Brisbane,Newcastle,Brisbane - Newcastle,233,240.8750918,,,,,,,,
2023,12,202312,01-Dec-23,Broome,Perth,Broome - Perth,626,647.1579721,,,,,,,,
2023,12,202312,01-Dec-23,Bundaberg,Brisbane,Bundaberg - Brisbane,474,490.0205731,,,,,,,,
2023,12,202312,01-Dec-23,Cairns,Gold Coast,Cairns - Gold Coast,903,933.5202057,,,,,,,,
2023,12,202312,01-Dec-23,Cairns,Melbourne,Cairns - Melbourne,379,391.8096988,,,,,,,,
2023,12,202312,01-Dec-23,Cairns,Sydney,Cairns - Sydney,361,373.2013226,,,,,,,,
2023,12,202312,01-Dec-23,Cairns,Townsville,Cairns - Townsville,232,239.8412932,,,,,,,,
2023,12,202312,01-Dec-23,Canberra,Melbourne,Canberra - Melbourne,272,281.1932403,,,,,,,,
2023,12,202312,01-Dec-23,Canberra,Sydney,Canberra - Sydney,438,452.8038207,,,,,,,,
2023,12,202312,01-Dec-23,Coffs Harbour,Sydney,Coffs Harbour - Sydney,336,347.3563556,,,,,,,,
2023,12,202312,01-Dec-23,Darwin,Melbourne,Darwin - Melbourne,686,709.1858927,,,,,,,,
2023,12,202312,01-Dec-23,Darwin,Perth,Darwin - Perth,850.01,878.7392138,,,,,,,,
2023,12,202312,01-Dec-23,Darwin,Sydney,Darwin - Sydney,698,721.5914769,,,,,,,,
2023,12,202312,01-Dec-23,Devonport,Melbourne,Devonport - Melbourne,475,491.0543718,,,,,,,,
2023,12,202312,01-Dec-23,Dubbo,Sydney,Dubbo - Sydney,333,344.2549596,,,,,,,,
2023,12,202312,01-Dec-23,Gold Coast,Sydney,Gold Coast - Sydney,247,255.3482733,,,,,,,,
2023,12,202312,01-Dec-23,Hamilton Island,Sydney,Hamilton Island - Sydney,555,573.758266,,,,,,,,
2023,12,202312,01-Dec-23,Hobart,Melbourne,Hobart - Melbourne,201,207.7935342,,,,,,,,
2023,12,202312,01-Dec-23,Hobart,Sydney,Hobart - Sydney,424,438.3306392,,,,,,,,
2023,12,202312,01-Dec-23,Kalgoorlie,Perth,Kalgoorlie - Perth,562,580.9948567,,,,,,,,
2023,12,202312,01-Dec-23,Karratha,Perth,Karratha - Perth,1051,1086.52241,,,,,,,,
2023,12,202312,01-Dec-23,Launceston,Melbourne,Launceston - Melbourne,143,147.8332109,,,,,,,,
2023,12,202312,01-Dec-23,Launceston,Sydney,Launceston - Sydney,472,487.9529758,,,,,,,,
2023,12,202312,01-Dec-23,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,307,317.376194,,,,,,,,
2023,12,202312,01-Dec-23,Sunshine Coast,Sydney,Sunshine Coast - Sydney,313,323.578986,,,,,,,,
2023,12,202312,01-Dec-23,Melbourne,Gold Coast,Melbourne - Gold Coast,424,438.3306392,,,,,,,,
2023,12,202312,01-Dec-23,Melbourne,Mildura,Melbourne - Mildura,403,416.620867,,,,,,,,
2023,12,202312,01-Dec-23,Melbourne,Perth,Melbourne - Perth,849,877.6950771,,,,,,,,
2023,12,202312,01-Dec-23,Melbourne,Sydney,Melbourne - Sydney,285,294.6326231,,,,,,,,
2023,12,202312,01-Dec-23,Melbourne,Townsville,Melbourne - Townsville,510,527.2373255,,,,,,,,
2023,12,202312,01-Dec-23,Melbourne,Newcastle,Melbourne - Newcastle,424,438.3306392,,,,,,,,
2023,12,202312,01-Dec-23,Paraburdoo,Perth,Paraburdoo - Perth,885,914.9118295,,,,,,,,
2023,12,202312,01-Dec-23,Perth,Newman,Perth - Newman,833,861.1542983,,,,,,,,
2023,12,202312,01-Dec-23,Perth,Port Hedland,Perth - Port Hedland,703,726.7604702,,,,,,,,
2023,12,202312,01-Dec-23,Perth,Sydney,Perth - Sydney,961,993.480529,,,,,,,,
2023,12,202312,01-Dec-23,Port Macquarie,Sydney,Port Macquarie - Sydney,316,326.6803821,,,,,,,,
2023,12,202312,01-Dec-23,Sydney,Tamworth,Sydney - Tamworth,375,387.674504,,,,,,,,
2023,12,202312,01-Dec-23,Sydney,Townsville,Sydney - Townsville,478,494.1557678,,,,,,,,
2023,12,202312,01-Dec-23,Sydney,Wagga Wagga,Sydney - Wagga Wagga,267,276.0242469,,,,,,,,
2023,12,202312,01-Dec-23,Newcastle,Gold Coast,Newcastle - Gold Coast,376,388.7083027,,,,,,,,
2024,1,202401,01-Jan-24,Adelaide,Alice Springs,Adelaide - Alice Springs,661,677.3685361,,,,,,,,
2024,1,202401,01-Jan-24,Adelaide,Brisbane,Adelaide - Brisbane,323,330.9985433,,,,,,,,
2024,1,202401,01-Jan-24,Adelaide,Canberra,Adelaide - Canberra,543,556.4464676,,,,,,,,
2024,1,202401,01-Jan-24,Adelaide,Darwin,Adelaide - Darwin,607,622.0313183,,,,,,,,
2024,1,202401,01-Jan-24,Adelaide,Gold Coast,Adelaide - Gold Coast,256,262.3394028,,,,,,,,
2024,1,202401,01-Jan-24,Adelaide,Melbourne,Adelaide - Melbourne,153,156.7887837,,,,,,,,
2024,1,202401,01-Jan-24,Adelaide,Perth,Adelaide - Perth,430,440.6482156,,,,,,,,
2024,1,202401,01-Jan-24,Adelaide,Port Lincoln,Adelaide - Port Lincoln,298,305.379461,,,,,,,,
2024,1,202401,01-Jan-24,Adelaide,Sydney,Adelaide - Sydney,247,253.1165331,,,,,,,,
2024,1,202401,01-Jan-24,Albury,Sydney,Albury - Sydney,358,366.8652586,,,,,,,,
2024,1,202401,01-Jan-24,Armidale,Sydney,Armidale - Sydney,432,442.6977422,,,,,,,,
2024,1,202401,01-Jan-24,Avalon,Gold Coast,Avalon - Gold Coast,214,219.2993445,,,,,,,,
2024,1,202401,01-Jan-24,Avalon,Sydney,Avalon - Sydney,134,137.3182811,,,,,,,,
2024,1,202401,01-Jan-24,Ayers Rock,Sydney,Ayers Rock - Sydney,423,433.4748725,,,,,,,,
2024,1,202401,01-Jan-24,Ballina,Sydney,Ballina - Sydney,108,110.6744355,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Cairns,Brisbane - Cairns,210,215.2002913,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Canberra,Brisbane - Canberra,370,379.1624181,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Darwin,Brisbane - Darwin,430,440.6482156,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Emerald,Brisbane - Emerald,594,608.7093955,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Gladstone,Brisbane - Gladstone,450,461.1434814,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Hamilton Island,Brisbane - Hamilton Island,383,392.4843409,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Hobart,Brisbane - Hobart,312,319.7261471,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Mackay,Brisbane - Mackay,162,166.0116533,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Melbourne,Brisbane - Melbourne,245,251.0670066,_,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Mount Isa,Brisbane - Mount Isa,850,871.0487983,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Perth,Brisbane - Perth,701,718.3590677,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Proserpine,Brisbane - Proserpine,194,198.8040787,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Rockhampton,Brisbane - Rockhampton,375,384.2862345,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Sydney,Brisbane - Sydney,163,167.0364166,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Townsville,Brisbane - Townsville,204,209.0517116,,,,,,,,
2024,1,202401,01-Jan-24,Brisbane,Newcastle,Brisbane - Newcastle,132,135.2687546,,,,,,,,
2024,1,202401,01-Jan-24,Broome,Perth,Broome - Perth,554,567.7188638,,,,,,,,
2024,1,202401,01-Jan-24,Bundaberg,Brisbane,Bundaberg - Brisbane,425,435.5243991,,,,,,,,
2024,1,202401,01-Jan-24,Cairns,Gold Coast,Cairns - Gold Coast,370,379.1624181,,,,,,,,
2024,1,202401,01-Jan-24,Cairns,Melbourne,Cairns - Melbourne,317,324.8499636,,,,,,,,
2024,1,202401,01-Jan-24,Cairns,Sydney,Cairns - Sydney,349,357.6423889,,,,,,,,
2024,1,202401,01-Jan-24,Cairns,Townsville,Cairns - Townsville,318.02,325.8952221,,,,,,,,
2024,1,202401,01-Jan-24,Canberra,Melbourne,Canberra - Melbourne,264,270.5375091,,,,,,,,
2024,1,202401,01-Jan-24,Canberra,Sydney,Canberra - Sydney,438,448.8463219,,,,,,,,
2024,1,202401,01-Jan-24,Coffs Harbour,Sydney,Coffs Harbour - Sydney,368,377.1128915,,,,,,,,
2024,1,202401,01-Jan-24,Darwin,Melbourne,Darwin - Melbourne,519,531.8521486,,,,,,,,
2024,1,202401,01-Jan-24,Darwin,Perth,Darwin - Perth,901.11,923.4244501,,,,,,,,
2024,1,202401,01-Jan-24,Darwin,Sydney,Darwin - Sydney,435,445.772032,,,,,,,,
2024,1,202401,01-Jan-24,Devonport,Melbourne,Devonport - Melbourne,414,424.2520029,,,,,,,,
2024,1,202401,01-Jan-24,Dubbo,Sydney,Dubbo - Sydney,418,428.3510561,,,,,,,,
2024,1,202401,01-Jan-24,Gold Coast,Sydney,Gold Coast - Sydney,152,155.7640204,,,,,,,,
2024,1,202401,01-Jan-24,Hamilton Island,Sydney,Hamilton Island - Sydney,420,430.4005827,,,,,,,,
2024,1,202401,01-Jan-24,Hobart,Melbourne,Hobart - Melbourne,182,186.5069192,,,,,,,,
2024,1,202401,01-Jan-24,Hobart,Sydney,Hobart - Sydney,241,246.9679534,,,,,,,,
2024,1,202401,01-Jan-24,Kalgoorlie,Perth,Kalgoorlie - Perth,590,604.6103423,,,,,,,,
2024,1,202401,01-Jan-24,Karratha,Perth,Karratha - Perth,969,992.99563,,,,,,,,
2024,1,202401,01-Jan-24,Launceston,Melbourne,Launceston - Melbourne,107,109.6496723,,,,,,,,
2024,1,202401,01-Jan-24,Launceston,Sydney,Launceston - Sydney,235,240.8193736,,,,,,,,
2024,1,202401,01-Jan-24,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,266,272.5870357,,,,,,,,
2024,1,202401,01-Jan-24,Sunshine Coast,Sydney,Sunshine Coast - Sydney,186,190.6059723,,,,,,,,
2024,1,202401,01-Jan-24,Melbourne,Gold Coast,Melbourne - Gold Coast,184,188.5564457,,,,,,,,
2024,1,202401,01-Jan-24,Melbourne,Mildura,Melbourne - Mildura,298,305.379461,,,,,,,,
2024,1,202401,01-Jan-24,Melbourne,Perth,Melbourne - Perth,618,633.3037145,,,,,,,,
2024,1,202401,01-Jan-24,Melbourne,Sydney,Melbourne - Sydney,186,190.6059723,,,,,,,,
2024,1,202401,01-Jan-24,Melbourne,Townsville,Melbourne - Townsville,263,269.5127458,,,,,,,,
2024,1,202401,01-Jan-24,Melbourne,Newcastle,Melbourne - Newcastle,225,230.5717407,,,,,,,,
2024,1,202401,01-Jan-24,Paraburdoo,Perth,Paraburdoo - Perth,858,879.2469046,,,,,,,,
2024,1,202401,01-Jan-24,Perth,Newman,Perth - Newman,876,897.6926438,,,,,,,,
2024,1,202401,01-Jan-24,Perth,Port Hedland,Perth - Port Hedland,730,748.0772032,,,,,,,,
2024,1,202401,01-Jan-24,Perth,Sydney,Perth - Sydney,593,607.6846322,,,,,,,,
2024,1,202401,01-Jan-24,Port Macquarie,Sydney,Port Macquarie - Sydney,298,305.379461,,,,,,,,
2024,1,202401,01-Jan-24,Sydney,Tamworth,Sydney - Tamworth,440,450.8958485,,,,,,,,
2024,1,202401,01-Jan-24,Sydney,Townsville,Sydney - Townsville,348,356.6176256,,,,,,,,
2024,1,202401,01-Jan-24,Sydney,Wagga Wagga,Sydney - Wagga Wagga,358,366.8652586,,,,,,,,
2024,1,202401,01-Jan-24,Newcastle,Gold Coast,Newcastle - Gold Coast,182,186.5069192,,,,,,,,
2024,2,202402,01-Feb-24,Adelaide,Alice Springs,Adelaide - Alice Springs,510,522.629279,,,,,,,,
2024,2,202402,01-Feb-24,Adelaide,Brisbane,Adelaide - Brisbane,323,330.9985433,,,,,,,,
2024,2,202402,01-Feb-24,Adelaide,Canberra,Adelaide - Canberra,526,539.0254916,,,,,,,,
2024,2,202402,01-Feb-24,Adelaide,Darwin,Adelaide - Darwin,1043,1068.828114,,,,,,,,
2024,2,202402,01-Feb-24,Adelaide,Gold Coast,Adelaide - Gold Coast,318.01,325.8849745,,,,,,,,
2024,2,202402,01-Feb-24,Adelaide,Melbourne,Adelaide - Melbourne,130,133.219228,,,,,,,,
2024,2,202402,01-Feb-24,Adelaide,Perth,Adelaide - Perth,430,440.6482156,,,,,,,,
2024,2,202402,01-Feb-24,Adelaide,Port Lincoln,Adelaide - Port Lincoln,375,384.2862345,,,,,,,,
2024,2,202402,01-Feb-24,Adelaide,Sydney,Adelaide - Sydney,268,274.6365623,,,,,,,,
2024,2,202402,01-Feb-24,Albury,Sydney,Albury - Sydney,361,369.9395484,,,,,,,,
2024,2,202402,01-Feb-24,Armidale,Sydney,Armidale - Sydney,434,444.7472688,,,,,,,,
2024,2,202402,01-Feb-24,Avalon,Gold Coast,Avalon - Gold Coast,214,219.2993445,,,,,,,,
2024,2,202402,01-Feb-24,Avalon,Sydney,Avalon - Sydney,100,102.4763292,,,,,,,,
2024,2,202402,01-Feb-24,Ayers Rock,Sydney,Ayers Rock - Sydney,720,737.8295703,,,,,,,,
2024,2,202402,01-Feb-24,Ballina,Sydney,Ballina - Sydney,157,160.8878369,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Cairns,Brisbane - Cairns,204,209.0517116,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Canberra,Brisbane - Canberra,248,254.1412964,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Darwin,Brisbane - Darwin,515,527.7530954,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Emerald,Brisbane - Emerald,664,680.4428259,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Gladstone,Brisbane - Gladstone,471,482.6635106,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Hamilton Island,Brisbane - Hamilton Island,393.01,402.7422214,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Hobart,Brisbane - Hobart,334.01,342.2811872,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Mackay,Brisbane - Mackay,180,184.4573926,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Melbourne,Brisbane - Melbourne,204,209.0517116,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Mount Isa,Brisbane - Mount Isa,828,848.5040058,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Perth,Brisbane - Perth,585,599.4865259,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Proserpine,Brisbane - Proserpine,253.99,260.2796286,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Rockhampton,Brisbane - Rockhampton,396,405.8062637,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Sydney,Brisbane - Sydney,178,182.407866,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Townsville,Brisbane - Townsville,224,229.5469774,,,,,,,,
2024,2,202402,01-Feb-24,Brisbane,Newcastle,Brisbane - Newcastle,183,187.5316824,,,,,,,,
2024,2,202402,01-Feb-24,Broome,Perth,Broome - Perth,755,773.6962855,,,,,,,,
2024,2,202402,01-Feb-24,Bundaberg,Brisbane,Bundaberg - Brisbane,426,436.5491624,,,,,,,,
2024,2,202402,01-Feb-24,Cairns,Gold Coast,Cairns - Gold Coast,269,275.6613256,,,,,,,,
2024,2,202402,01-Feb-24,Cairns,Melbourne,Cairns - Melbourne,350,358.6671522,,,,,,,,
2024,2,202402,01-Feb-24,Cairns,Sydney,Cairns - Sydney,272,278.7356154,,,,,,,,
2024,2,202402,01-Feb-24,Cairns,Townsville,Cairns - Townsville,406,416.0538966,,,,,,,,
2024,2,202402,01-Feb-24,Canberra,Melbourne,Canberra - Melbourne,176,180.3583394,,,,,,,,
2024,2,202402,01-Feb-24,Canberra,Sydney,Canberra - Sydney,418,428.3510561,,,,,,,,
2024,2,202402,01-Feb-24,Coffs Harbour,Sydney,Coffs Harbour - Sydney,368,377.1128915,,,,,,,,
2024,2,202402,01-Feb-24,Darwin,Melbourne,Darwin - Melbourne,766,784.9686817,,,,,,,,
2024,2,202402,01-Feb-24,Darwin,Perth,Darwin - Perth,1081,1107.769119,,,,,,,,
2024,2,202402,01-Feb-24,Darwin,Sydney,Darwin - Sydney,458,469.3415878,,,,,,,,
2024,2,202402,01-Feb-24,Devonport,Melbourne,Devonport - Melbourne,318,325.8747269,,,,,,,,
2024,2,202402,01-Feb-24,Dubbo,Sydney,Dubbo - Sydney,358,366.8652586,,,,,,,,
2024,2,202402,01-Feb-24,Gold Coast,Sydney,Gold Coast - Sydney,130,133.219228,,,,,,,,
2024,2,202402,01-Feb-24,Hamilton Island,Sydney,Hamilton Island - Sydney,323.99,332.013059,,,,,,,,
